transaction_id,transaction_date,product_name,brand,room_category,connectivity_type,energy_efficiency_rating,unit_price,quantity_sold,total_revenue,customer_rating,region,is_returned
TXN-00826,2025-02-26,Smart Refrigerator,Google,Kitchen,Wi-Fi,C,11943.31,11,131376.41,1.4,Region IV-A,TRUE
TXN-00827,2025-07-12,Smart Air Purifier,TP-Link,Bedroom,Matter,C,1126.38,6,6758.28,4.3,Mindanao,FALSE
TXN-00828,2025-06-30,Smart Doorbell,Philips,Security,Wi-Fi,A++,13751.42,17,233774.14,1.3,Region III,FALSE
TXN-00829,2025-05-02,Smart Bulb,Xiaomi,Lighting,Zigbee,C,8678.06,18,156205.08,1.5,Visayas,FALSE
TXN-00830,2025-09-26,Smart Bulb,Samsung,Lighting,Wi-Fi,A,6450.85,10,64508.5,2.6,Region IV-A,FALSE
TXN-00831,2025-07-31,Smart Camera,Amazon,Security,Matter,A,4821.84,13,62683.92,3.4,Region IV-A,FALSE
TXN-00832,2025-02-01,Smart Bathroom Scale,Amazon,Bathroom,Wi-Fi,A+,3340.73,13,43429.49,3.4,Visayas,TRUE
TXN-00833,2025-07-04,Smart Speaker,TP-Link,Living Room,Wi-Fi,B,7770.38,1,7770.38,2.8,NCR,TRUE
TXN-00834,2025-03-06,Smart TV,Xiaomi,Living Room,Wi-Fi,B,8922.2,3,26766.6,1.5,NCR,FALSE
TXN-00835,2025-01-29,Smart Thermostat,Samsung,Bedroom,Matter,B,6324.54,7,44271.78,2.5,Region III,FALSE
TXN-00836,2025-07-22,Smart Bathroom Scale,TP-Link,Bathroom,Bluetooth,A,8803.26,9,79229.34,3.9,Region III,FALSE
TXN-00837,2025-09-19,Smart Bathroom Scale,TP-Link,Bathroom,Bluetooth,A,12158.92,12,145907.04,1.7,Mindanao,FALSE
TXN-00838,2025-10-15,Smart Doorbell,Philips,Security,Wi-Fi,C,2594.68,9,23352.12,5,Region IV-A,TRUE
TXN-00839,2025-10-02,Smart Door Lock,TP-Link,Security,Z-Wave,C,4602.03,19,87438.57,4.9,NCR,TRUE
TXN-00840,2025-09-22,Smart Plug,TP-Link,Living Room,Wi-Fi,C,2749.95,20,54999,4.4,Visayas,FALSE
TXN-00841,2025-10-27,Smart Doorbell,Samsung,Security,Zigbee,A+,10619.27,4,42477.08,2.4,Region III,TRUE
TXN-00842,2025-08-22,Smart Refrigerator,Xiaomi,Kitchen,Wi-Fi,A++,11176.59,20,223531.8,2.6,Region IV-A,FALSE
TXN-00843,2025-10-09,Smart Bulb,TP-Link,Lighting,Zigbee,B,4663.89,2,9327.78,3.1,Region IV-A,TRUE
TXN-00844,2025-07-19,Smart Air Purifier,Google,Bedroom,Wi-Fi,B,6659.57,19,126531.83,3.5,Visayas,FALSE
TXN-00845,2025-03-31,Smart Bulb,Aqara,Lighting,Zigbee,B,9103.7,1,9103.7,2.4,Region III,FALSE
TXN-00846,2025-04-10,Smart Plug,Philips,Living Room,Wi-Fi,A+,9153.19,8,73225.52,1.5,NCR,FALSE
TXN-00847,2025-01-21,Smart Bathroom Scale,Amazon,Bathroom,Wi-Fi,B,10670.6,14,149388.4,4.4,Visayas,FALSE
TXN-00848,2025-01-16,Smart Thermostat,TP-Link,Bedroom,Z-Wave,A+,1075.99,16,17215.84,1.2,Mindanao,TRUE
TXN-00849,2025-07-15,Smart Oven,Aqara,Kitchen,Wi-Fi,C,5052.08,19,95989.52,2.2,NCR,FALSE
TXN-00850,2025-06-25,Smart Oven,Google,Kitchen,Matter,C,7222.22,10,72222.2,1.7,Region III,FALSE
TXN-00851,2025-09-15,Smart TV,LG,Living Room,Wi-Fi,C,2231.11,13,29004.43,1.7,Region III,FALSE
TXN-00852,2025-12-06,Smart Camera,TP-Link,Security,Matter,A++,5554.66,12,66655.92,4.3,Region IV-A,FALSE
TXN-00853,2025-05-25,Smart Speaker,Aqara,Living Room,Wi-Fi,A,9587,9,86283,3.5,Visayas,FALSE
TXN-00854,2025-06-13,Smart Bathroom Scale,Google,Bathroom,Bluetooth,B,11026.91,14,154376.74,3.6,Visayas,FALSE
TXN-00855,2025-04-02,Smart Thermostat,Xiaomi,Bedroom,Wi-Fi,A,1347.53,6,8085.18,4.1,Region IV-A,FALSE
TXN-00856,2025-09-26,Smart TV,Google,Living Room,Bluetooth,C,6447.58,18,116056.44,4.2,Region IV-A,FALSE
TXN-00857,2025-07-21,Smart TV,Amazon,Living Room,Wi-Fi,A,10799.25,18,194386.5,4.9,NCR,FALSE
TXN-00858,2025-06-02,Smart Oven,Samsung,Kitchen,Wi-Fi,A+,6145.61,18,110620.98,4.7,Mindanao,FALSE
TXN-00859,2025-11-25,Smart Bulb,LG,Lighting,Zigbee,B,631.96,5,3159.8,1.3,Visayas,TRUE
TXN-00860,2025-02-21,Smart Speaker,Amazon,Living Room,Bluetooth,A,1181.37,4,4725.48,3.5,NCR,FALSE
TXN-00861,2025-12-27,Smart Refrigerator,Philips,Kitchen,Matter,C,4485.47,9,40369.23,3.8,NCR,FALSE
TXN-00862,2025-08-19,Smart Air Purifier,TP-Link,Bedroom,Matter,A+,9331.11,3,27993.33,2.8,NCR,TRUE
TXN-00863,2025-06-21,Smart TV,Google,Living Room,Bluetooth,A+,10145.47,13,131891.11,3.1,Region IV-A,FALSE
TXN-00864,2025-05-26,Smart Doorbell,Philips,Security,Zigbee,A,12027.97,18,216503.46,3.7,NCR,TRUE
TXN-00865,2025-05-13,Smart Oven,Xiaomi,Kitchen,Wi-Fi,A++,10810.85,3,32432.55,1,Mindanao,TRUE
TXN-00866,2025-03-27,Smart Speaker,Philips,Living Room,Wi-Fi,B,13184.6,16,210953.6,4.4,Mindanao,FALSE
TXN-00867,2025-10-24,Smart Speaker,Aqara,Living Room,Wi-Fi,A,13887.03,12,166644.36,2.5,Region IV-A,TRUE
TXN-00868,2025-02-27,Smart TV,Samsung,Living Room,Bluetooth,A+,1869.1,17,31774.7,2.9,Region III,TRUE
TXN-00869,2025-01-06,Smart Bulb,Xiaomi,Lighting,Wi-Fi,A,11732.58,8,93860.64,1.8,NCR,FALSE
TXN-00870,2025-08-14,Smart Speaker,TP-Link,Living Room,Wi-Fi,A++,14437,3,43311,3.9,Region III,TRUE
TXN-00871,2025-10-02,Smart Refrigerator,LG,Kitchen,Matter,A++,12463.23,13,162021.99,1.2,Region III,TRUE
TXN-00872,2025-02-09,Smart Bulb,Samsung,Lighting,Zigbee,A+,3105.73,8,24845.84,2.3,NCR,FALSE
TXN-00873,2025-12-15,Smart Camera,Amazon,Security,Matter,A+,12966.66,5,64833.3,2,Visayas,TRUE
TXN-00874,2025-06-02,Smart Oven,Google,Kitchen,Wi-Fi,A+,7078.32,19,134488.08,3.6,Mindanao,FALSE
TXN-00875,2025-07-11,Smart Air Purifier,Philips,Bedroom,Wi-Fi,C,2636.15,8,21089.2,4.1,Region III,FALSE
TXN-00876,2025-05-01,Smart Door Lock,TP-Link,Security,Zigbee,C,10489.54,14,146853.56,3.7,Visayas,FALSE
TXN-00877,2025-09-18,Smart Thermostat,Aqara,Bedroom,Matter,A,1582.97,11,17412.67,1.7,Visayas,FALSE
TXN-00878,2025-05-21,Smart TV,TP-Link,Living Room,Wi-Fi,A,6115.68,4,24462.72,1.5,Region IV-A,TRUE
TXN-00879,2025-07-26,Smart TV,Google,Living Room,Bluetooth,A,1847.96,5,9239.8,4.4,Visayas,FALSE
TXN-00880,2025-04-10,Smart Refrigerator,Amazon,Kitchen,Wi-Fi,A,13373.81,19,254102.39,2.4,Visayas,TRUE
TXN-00881,2025-08-15,Smart Bathroom Scale,Aqara,Bathroom,Bluetooth,A,4912.56,15,73688.4,3.1,Region IV-A,FALSE
TXN-00882,2025-06-12,Smart TV,Samsung,Living Room,Wi-Fi,B,2126.04,17,36142.68,2.9,Mindanao,FALSE
TXN-00883,2025-11-15,Smart Curtain Controller,Google,Bedroom,Matter,C,3966.64,16,63466.24,1.2,Visayas,TRUE
TXN-00884,2025-09-16,Smart Air Purifier,Samsung,Bedroom,Matter,A,6945.64,18,125021.52,1.2,Region IV-A,TRUE
TXN-00885,2025-06-04,Smart Bulb,TP-Link,Lighting,Matter,C,7931.8,14,111045.2,1.7,NCR,FALSE
TXN-00886,2025-12-16,Smart Camera,LG,Security,Matter,A+,6473.37,5,32366.85,3.1,Visayas,FALSE
TXN-00887,2025-05-17,Smart Doorbell,Aqara,Security,Zigbee,B,3876.28,5,19381.4,1.7,Mindanao,FALSE
TXN-00888,2025-10-01,Smart Oven,Philips,Kitchen,Wi-Fi,B,856.49,12,10277.88,4,Region IV-A,FALSE
TXN-00889,2025-11-18,Smart Oven,Philips,Kitchen,Matter,B,14766.9,16,236270.4,2.7,Region III,FALSE
TXN-00890,2025-04-30,Smart Camera,Philips,Security,Wi-Fi,A++,507.4,16,8118.4,2.1,NCR,FALSE
TXN-00891,2025-12-14,Smart TV,Amazon,Living Room,Wi-Fi,A+,4705.28,9,42347.52,3.9,Visayas,FALSE
TXN-00892,2025-11-21,Smart Air Purifier,Philips,Bedroom,Wi-Fi,C,6971.43,17,118514.31,3.1,Mindanao,TRUE
TXN-00893,2025-09-15,Smart Door Lock,Amazon,Security,Zigbee,C,2708.29,10,27082.9,4.5,Region III,TRUE
TXN-00894,2025-06-02,Smart Bathroom Scale,TP-Link,Bathroom,Bluetooth,B,6234.72,11,68581.92,3.5,Mindanao,TRUE
TXN-00895,2025-03-29,Smart Speaker,Philips,Living Room,Bluetooth,A+,8630.45,20,172609,2.8,Visayas,FALSE
TXN-00896,2025-11-22,Smart Oven,Aqara,Kitchen,Wi-Fi,A,10286.83,4,41147.32,2.9,Region III,FALSE
TXN-00897,2025-05-22,Smart Oven,LG,Kitchen,Matter,A++,12177.1,16,194833.6,5,Mindanao,FALSE
TXN-00898,2025-02-11,Smart Bathroom Scale,LG,Bathroom,Bluetooth,A+,12478.08,6,74868.48,2,NCR,FALSE
TXN-00899,2025-11-17,Smart Speaker,Aqara,Living Room,Bluetooth,A++,13340.37,17,226786.29,4.4,Visayas,FALSE
TXN-00900,2025-08-07,Smart Oven,Samsung,Kitchen,Wi-Fi,A++,5043.44,6,30260.64,3.2,Visayas,TRUE
TXN-00901,2025-01-09,Smart Door Lock,Xiaomi,Security,Z-Wave,A+,9386.39,7,65704.73,1.8,Visayas,FALSE
TXN-00902,2025-09-25,Smart Plug,Amazon,Living Room,Zigbee,A+,9221.31,15,138319.65,4.5,Region III,TRUE
TXN-00903,2025-05-10,Smart TV,Samsung,Living Room,Bluetooth,C,5245.87,20,104917.4,2.7,Visayas,FALSE
TXN-00904,2025-05-24,Smart Door Lock,Google,Security,Zigbee,B,13696.79,1,13696.79,1.1,Region III,FALSE
TXN-00905,2025-10-10,Smart Refrigerator,Philips,Kitchen,Wi-Fi,A++,3271.66,5,16358.3,4.4,Visayas,TRUE
TXN-00906,2025-04-01,Smart Doorbell,Xiaomi,Security,Wi-Fi,B,1355.72,5,6778.6,3.9,NCR,FALSE
TXN-00907,2025-11-17,Smart TV,TP-Link,Living Room,Wi-Fi,B,8529.75,8,68238,1.3,Visayas,TRUE
TXN-00908,2025-09-29,Smart Bathroom Scale,Amazon,Bathroom,Wi-Fi,C,8313.44,6,49880.64,1.1,Region IV-A,FALSE
TXN-00909,2025-07-16,Smart Bulb,Amazon,Lighting,Wi-Fi,A++,3189.33,12,38271.96,1.3,Visayas,TRUE
TXN-00910,2025-05-08,Smart Plug,Google,Living Room,Zigbee,A++,2869.13,6,17214.78,1.1,Region III,FALSE
TXN-00911,2025-12-04,Smart Curtain Controller,Philips,Bedroom,Zigbee,B,9962.27,1,9962.27,3.4,Visayas,TRUE
TXN-00912,2025-07-15,Smart Curtain Controller,Aqara,Bedroom,Matter,B,13010.26,16,208164.16,4.1,NCR,FALSE
TXN-00913,2025-02-23,Smart Refrigerator,Amazon,Kitchen,Wi-Fi,B,7009.96,6,42059.76,1.1,Region III,TRUE
TXN-00914,2025-02-06,Smart TV,Amazon,Living Room,Wi-Fi,A+,9317.75,10,93177.5,3.9,Region III,TRUE
TXN-00915,2025-08-22,Smart Bulb,Philips,Lighting,Matter,A+,12947.08,12,155364.96,1.3,Region IV-A,TRUE
TXN-00916,2025-09-30,Smart Bathroom Scale,Samsung,Bathroom,Bluetooth,A,10698.24,13,139077.12,2.1,NCR,FALSE
TXN-00917,2025-04-14,Smart Thermostat,Samsung,Bedroom,Matter,C,9185.43,8,73483.44,1.5,Region IV-A,FALSE
TXN-00918,2025-01-18,Smart Bathroom Scale,LG,Bathroom,Bluetooth,A++,2836.8,15,42552,1.4,Region IV-A,FALSE
TXN-00919,2025-01-14,Smart Bulb,TP-Link,Lighting,Matter,A,1521.65,15,22824.75,1.5,Region IV-A,TRUE
TXN-00920,2025-07-29,Smart Camera,Xiaomi,Security,Matter,A++,10253.59,13,133296.67,4.1,Region IV-A,TRUE
TXN-00921,2025-02-18,Smart Curtain Controller,Xiaomi,Bedroom,Matter,A+,11273.17,7,78912.19,3.8,Mindanao,FALSE
TXN-00922,2025-03-07,Smart Plug,TP-Link,Living Room,Matter,A+,5209.05,20,104181,4,Region IV-A,FALSE
TXN-00923,2025-01-27,Smart Bathroom Scale,LG,Bathroom,Wi-Fi,C,6360.21,1,6360.21,3.3,Mindanao,FALSE
TXN-00924,2025-06-08,Smart Oven,Xiaomi,Kitchen,Wi-Fi,B,2055.6,7,14389.2,3.7,NCR,TRUE
TXN-00925,2025-02-04,Smart Thermostat,Aqara,Bedroom,Wi-Fi,C,8368.94,16,133903.04,4.5,Region IV-A,FALSE
TXN-00926,2025-12-05,Smart Plug,TP-Link,Living Room,Zigbee,A++,4022.9,6,24137.4,3.8,Region III,FALSE
TXN-00927,2025-11-05,Smart Thermostat,TP-Link,Bedroom,Wi-Fi,A+,4226.7,11,46493.7,3.6,Region IV-A,TRUE
TXN-00928,2025-11-25,Smart Doorbell,LG,Security,Wi-Fi,B,14629.52,6,87777.12,1,Region IV-A,FALSE
TXN-00929,2025-12-08,Smart Thermostat,Amazon,Bedroom,Matter,A+,14124.37,11,155368.07,1.6,Visayas,FALSE
TXN-00930,2025-10-16,Smart TV,TP-Link,Living Room,Bluetooth,B,1637.55,13,21288.15,2.8,Mindanao,TRUE
TXN-00931,2025-01-07,Smart Refrigerator,LG,Kitchen,Matter,A++,2956.28,3,8868.84,3.9,NCR,FALSE
TXN-00932,2025-01-27,Smart Air Purifier,Aqara,Bedroom,Wi-Fi,C,4402.2,10,44022,4.7,Visayas,FALSE
TXN-00933,2025-02-22,Smart Plug,Google,Living Room,Matter,C,7856.76,2,15713.52,3,Mindanao,FALSE
TXN-00934,2025-01-04,Smart Curtain Controller,Amazon,Bedroom,Zigbee,A,1962.08,7,13734.56,4,Region III,FALSE
TXN-00935,2025-07-01,Smart Plug,Google,Living Room,Wi-Fi,A,14033.35,19,266633.65,3.1,Region IV-A,FALSE
TXN-00936,2025-12-17,Smart Air Purifier,LG,Bedroom,Matter,A+,8258.73,10,82587.3,2.2,Visayas,FALSE
TXN-00937,2025-05-25,Smart Camera,Aqara,Security,Wi-Fi,C,10283.62,19,195388.78,1,Region III,FALSE
TXN-00938,2025-08-03,Smart Oven,LG,Kitchen,Matter,A+,11016.65,9,99149.85,1.6,NCR,FALSE
TXN-00939,2025-02-12,Smart Bulb,Philips,Lighting,Matter,C,2354.34,14,32960.76,3.2,Region III,FALSE
TXN-00940,2025-02-26,Smart TV,Amazon,Living Room,Wi-Fi,A++,3276.54,4,13106.16,3.3,Visayas,TRUE
TXN-00941,2025-12-24,Smart Oven,Google,Kitchen,Wi-Fi,A+,1107.32,17,18824.44,3.5,Region IV-A,TRUE
TXN-00942,2025-02-11,Smart Air Purifier,Samsung,Bedroom,Wi-Fi,A+,10879.05,8,87032.4,4.2,Mindanao,FALSE
TXN-00943,2025-03-17,Smart TV,Samsung,Living Room,Bluetooth,A,6476.81,17,110105.77,4.4,Region IV-A,FALSE
TXN-00944,2025-05-23,Smart Door Lock,LG,Security,Z-Wave,A,4026.73,10,40267.3,3.8,Region IV-A,TRUE
TXN-00945,2025-07-18,Smart Door Lock,Philips,Security,Zigbee,A++,1278.06,19,24283.14,2.5,Mindanao,FALSE
TXN-00946,2025-09-22,Smart Doorbell,LG,Security,Wi-Fi,A++,13602.42,13,176831.46,1.2,NCR,FALSE
TXN-00947,2025-08-16,Smart Speaker,Aqara,Living Room,Bluetooth,A+,5964.47,7,41751.29,1.5,Mindanao,FALSE
TXN-00948,2025-10-10,Smart Bathroom Scale,TP-Link,Bathroom,Wi-Fi,A+,7411.14,9,66700.26,3.5,Mindanao,FALSE
TXN-00949,2025-10-06,Smart Refrigerator,Xiaomi,Kitchen,Wi-Fi,A,11707.55,17,199028.35,3.7,Mindanao,FALSE
TXN-00950,2025-05-21,Smart Bathroom Scale,Aqara,Bathroom,Wi-Fi,C,6624.65,4,26498.6,4.4,Mindanao,FALSE
TXN-00951,2025-09-16,Smart Air Purifier,Xiaomi,Bedroom,Wi-Fi,A+,3813.29,16,61012.64,2.4,Visayas,FALSE
TXN-00952,2025-07-22,Smart Doorbell,Google,Security,Zigbee,A+,10491.79,14,146885.06,4.7,Visayas,FALSE
TXN-00953,2025-01-23,Smart Thermostat,Amazon,Bedroom,Z-Wave,A,7476.07,13,97188.91,2.7,Region IV-A,FALSE
TXN-00954,2025-12-18,Smart Speaker,TP-Link,Living Room,Bluetooth,A,513.49,8,4107.92,4.8,Region IV-A,FALSE
TXN-00955,2025-07-25,Smart Oven,Amazon,Kitchen,Matter,B,4650.68,19,88362.92,2.4,Mindanao,FALSE
TXN-00956,2025-07-21,Smart Doorbell,Philips,Security,Zigbee,A,8878.41,2,17756.82,1.4,Visayas,FALSE
TXN-00957,2025-05-04,Smart Door Lock,Aqara,Security,Matter,C,3135.58,3,9406.74,4.4,Region IV-A,FALSE
TXN-00958,2025-02-14,Smart Plug,Philips,Living Room,Wi-Fi,A,9974.56,15,149618.4,4,Mindanao,FALSE
TXN-00959,2025-07-23,Smart TV,TP-Link,Living Room,Bluetooth,B,4578.71,20,91574.2,3.6,Region III,TRUE
TXN-00960,2025-04-04,Smart Curtain Controller,Aqara,Bedroom,Matter,A++,13157.75,14,184208.5,1.5,Region IV-A,FALSE
TXN-00961,2025-07-21,Smart Bathroom Scale,Xiaomi,Bathroom,Wi-Fi,B,12291.49,14,172080.86,3.8,NCR,FALSE
TXN-00962,2025-02-10,Smart Refrigerator,Philips,Kitchen,Wi-Fi,A+,2707.29,11,29780.19,4.6,Visayas,FALSE
TXN-00963,2025-12-07,Smart Doorbell,TP-Link,Security,Zigbee,A,13029.01,20,260580.2,4.7,Region III,FALSE
TXN-00964,2025-03-21,Smart TV,LG,Living Room,Bluetooth,A+,1966.05,16,31456.8,4.1,NCR,FALSE
TXN-00965,2025-08-01,Smart Doorbell,LG,Security,Zigbee,A,1440.51,13,18726.63,3.2,Visayas,FALSE
TXN-00966,2025-08-19,Smart Refrigerator,LG,Kitchen,Matter,A++,4161.92,19,79076.48,1.5,Region IV-A,FALSE
TXN-00967,2025-05-12,Smart Bulb,Aqara,Lighting,Matter,C,12756.25,18,229612.5,1.5,NCR,TRUE
TXN-00968,2025-08-19,Smart Door Lock,Google,Security,Z-Wave,C,5669.91,17,96388.47,1.6,Visayas,FALSE
TXN-00969,2025-02-05,Smart Speaker,TP-Link,Living Room,Wi-Fi,C,2854.66,14,39965.24,4.2,Region IV-A,TRUE
TXN-00970,2025-04-12,Smart Bulb,Xiaomi,Lighting,Wi-Fi,A,6368.62,7,44580.34,4.5,Region IV-A,FALSE
TXN-00971,2025-03-05,Smart Curtain Controller,Philips,Bedroom,Matter,A,11961.42,10,119614.2,1.8,NCR,FALSE
TXN-00972,2025-03-18,Smart Curtain Controller,TP-Link,Bedroom,Matter,A,11392.27,7,79745.89,2.1,Region IV-A,FALSE
TXN-00973,2025-11-28,Smart Air Purifier,Amazon,Bedroom,Wi-Fi,B,7789.45,15,116841.75,3.2,Visayas,FALSE
TXN-00974,2025-06-14,Smart Door Lock,Amazon,Security,Z-Wave,A,8393.71,3,25181.13,1.3,Region IV-A,TRUE
TXN-00975,2025-06-25,Smart Refrigerator,Xiaomi,Kitchen,Matter,A++,10385.44,20,207708.8,4.2,Region IV-A,TRUE
TXN-00976,2025-06-12,Smart Doorbell,Xiaomi,Security,Wi-Fi,C,1316.02,12,15792.24,2.2,Region IV-A,FALSE
TXN-00977,2025-08-24,Smart Refrigerator,TP-Link,Kitchen,Wi-Fi,A+,13757.74,16,220123.84,4.2,Visayas,FALSE
TXN-00978,2025-06-22,Smart Thermostat,Google,Bedroom,Wi-Fi,A,6541.42,8,52331.36,3.3,Visayas,FALSE
TXN-00979,2025-11-03,Smart Bathroom Scale,Google,Bathroom,Wi-Fi,C,2025.71,5,10128.55,3.2,NCR,FALSE
TXN-00980,2025-05-27,Smart Curtain Controller,LG,Bedroom,Zigbee,C,4996.63,16,79946.08,1.7,Region IV-A,FALSE
TXN-00981,2025-07-06,Smart Door Lock,Samsung,Security,Zigbee,C,6291.55,1,6291.55,3.4,Region III,TRUE
TXN-00982,2025-08-14,Smart TV,Aqara,Living Room,Bluetooth,A+,8002.99,12,96035.88,1.6,Visayas,FALSE
TXN-00983,2025-01-18,Smart Air Purifier,Google,Bedroom,Matter,B,6822.12,10,68221.2,1.8,NCR,FALSE
TXN-00984,2025-12-24,Smart Door Lock,Aqara,Security,Z-Wave,B,13032.63,17,221554.71,3.8,NCR,FALSE
TXN-00985,2025-03-06,Smart Thermostat,LG,Bedroom,Matter,B,1338.76,20,26775.2,3.2,Region III,TRUE
TXN-00986,2025-01-18,Smart Plug,Google,Living Room,Zigbee,B,2032.26,9,18290.34,1.6,Visayas,FALSE
TXN-00987,2025-12-13,Smart Plug,TP-Link,Living Room,Zigbee,C,7112.83,2,14225.66,4.9,Region III,FALSE
TXN-00988,2025-07-27,Smart Refrigerator,LG,Kitchen,Wi-Fi,A,2211.86,18,39813.48,3.3,Region III,FALSE
TXN-00989,2025-07-19,Smart Camera,Amazon,Security,Wi-Fi,B,10713.22,11,117845.42,4.3,Region IV-A,FALSE
TXN-00990,2025-06-20,Smart Doorbell,Google,Security,Zigbee,B,5217.92,13,67832.96,2.1,Mindanao,FALSE
TXN-00991,2025-08-11,Smart Curtain Controller,Amazon,Bedroom,Matter,A,14045.75,9,126411.75,2.6,Region IV-A,FALSE
TXN-00992,2025-11-28,Smart Curtain Controller,Samsung,Bedroom,Zigbee,B,1331.29,18,23963.22,1.3,Region IV-A,TRUE
TXN-00993,2025-11-15,Smart Air Purifier,Amazon,Bedroom,Matter,C,11104.95,16,177679.2,3.9,Region IV-A,FALSE
TXN-00994,2025-08-28,Smart Speaker,Aqara,Living Room,Wi-Fi,C,14578.87,8,116630.96,3.4,NCR,TRUE
TXN-00995,2025-01-02,Smart Bathroom Scale,TP-Link,Bathroom,Wi-Fi,A++,12918.08,9,116262.72,3.3,Mindanao,FALSE
TXN-00996,2025-07-15,Smart Doorbell,Xiaomi,Security,Zigbee,A,7848.4,16,125574.4,2.7,NCR,FALSE
TXN-00997,2025-02-20,Smart Curtain Controller,Philips,Bedroom,Zigbee,B,6447.66,6,38685.96,1,NCR,TRUE
TXN-00998,2025-08-12,Smart Oven,Philips,Kitchen,Wi-Fi,C,1073.64,6,6441.84,2.2,NCR,FALSE
TXN-00999,2025-10-15,Smart Thermostat,Aqara,Bedroom,Z-Wave,C,3327.89,2,6655.78,3.8,NCR,FALSE
TXN-01000,2025-07-24,Smart Bulb,Philips,Lighting,Matter,A++,11117.34,2,22234.68,4.8,Mindanao,FALSE
TXN-01001,2025-12-02,Smart Camera,Samsung,Security,Matter,B,2749.14,1,2749.14,2.9,Visayas,FALSE
TXN-01002,2025-08-03,Smart Bathroom Scale,Aqara,Bathroom,Bluetooth,A,2372.27,10,23722.7,3.3,Region III,TRUE
TXN-01003,2025-07-26,Smart Doorbell,TP-Link,Security,Zigbee,C,9971.87,5,49859.35,1.4,NCR,FALSE
TXN-01004,2025-07-21,Smart Oven,Samsung,Kitchen,Matter,C,10774.92,1,10774.92,4.1,Region III,FALSE
TXN-01005,2025-04-22,Smart Oven,Xiaomi,Kitchen,Matter,A,1496.56,4,5986.24,1.1,Mindanao,FALSE
TXN-01006,2025-09-20,Smart TV,LG,Living Room,Wi-Fi,B,10083.83,13,131089.79,1.1,Mindanao,TRUE
TXN-01007,2025-09-02,Smart Door Lock,Google,Security,Z-Wave,A,1617.38,15,24260.7,2.9,Visayas,FALSE
TXN-01008,2025-02-04,Smart Bulb,Philips,Lighting,Wi-Fi,A,3691.07,3,11073.21,4.6,Region IV-A,FALSE
TXN-01009,2025-06-15,Smart Plug,LG,Living Room,Wi-Fi,A+,11535.19,12,138422.28,4.6,Mindanao,FALSE
TXN-01010,2025-10-04,Smart Thermostat,Philips,Bedroom,Matter,B,11745.26,3,35235.78,2.8,Visayas,FALSE
TXN-01011,2025-03-14,Smart Doorbell,LG,Security,Zigbee,A+,3263.92,4,13055.68,4.6,Mindanao,TRUE
TXN-01012,2025-06-20,Smart Doorbell,Samsung,Security,Zigbee,C,9616.47,6,57698.82,4.2,Region IV-A,FALSE
TXN-01013,2025-07-24,Smart Camera,Xiaomi,Security,Matter,A,2201.46,6,13208.76,2.3,Region III,FALSE
TXN-01014,2025-10-11,Smart Doorbell,Philips,Security,Zigbee,B,6610.56,5,33052.8,4.7,Mindanao,TRUE
TXN-01015,2025-05-19,Smart Thermostat,Samsung,Bedroom,Wi-Fi,A,10446.94,19,198491.86,4.1,Region IV-A,TRUE
TXN-01016,2025-06-07,Smart Camera,Aqara,Security,Wi-Fi,B,2446.56,18,44038.08,2.8,Visayas,TRUE
TXN-01017,2025-07-25,Smart Air Purifier,Philips,Bedroom,Wi-Fi,A++,3374.06,16,53984.96,1,Visayas,FALSE
TXN-01018,2025-07-12,Smart Plug,Xiaomi,Living Room,Wi-Fi,A+,4855.5,2,9711,4.9,Region IV-A,FALSE
TXN-01019,2025-01-07,Smart Bathroom Scale,Aqara,Bathroom,Wi-Fi,A+,2361.29,3,7083.87,5,Region IV-A,FALSE
TXN-01020,2025-06-22,Smart Thermostat,Amazon,Bedroom,Z-Wave,B,2077.57,2,4155.14,1.4,Region III,TRUE
TXN-01021,2025-11-16,Smart TV,Google,Living Room,Bluetooth,A+,4072.52,18,73305.36,1.4,Mindanao,FALSE
TXN-01022,2025-08-02,Smart Oven,Xiaomi,Kitchen,Wi-Fi,A++,2460.9,7,17226.3,2.1,Mindanao,FALSE
TXN-01023,2025-01-18,Smart Bulb,Xiaomi,Lighting,Matter,A++,8567.4,10,85674,4.7,Mindanao,FALSE
TXN-01024,2025-07-05,Smart Curtain Controller,Aqara,Bedroom,Zigbee,A+,7840.55,14,109767.7,3,Mindanao,FALSE
TXN-01025,2025-09-17,Smart Curtain Controller,Amazon,Bedroom,Matter,A+,2391.05,13,31083.65,1,Region IV-A,FALSE
TXN-01026,2025-06-05,Smart Door Lock,TP-Link,Security,Z-Wave,C,6681.02,13,86853.26,4.1,NCR,FALSE
TXN-01027,2025-11-06,Smart Refrigerator,Amazon,Kitchen,Wi-Fi,A++,9050.56,14,126707.84,4.5,Mindanao,FALSE
TXN-01028,2025-05-13,Smart Door Lock,Google,Security,Z-Wave,C,8419.23,10,84192.3,4.9,Region IV-A,FALSE
TXN-01029,2025-02-21,Smart Refrigerator,Samsung,Kitchen,Wi-Fi,A++,4470.28,10,44702.8,2.3,Region III,FALSE
TXN-01030,2025-10-04,Smart TV,Amazon,Living Room,Bluetooth,A,8515.16,12,102181.92,3.7,Visayas,FALSE
TXN-01031,2025-11-06,Smart Speaker,TP-Link,Living Room,Bluetooth,C,6876.68,13,89396.84,2.3,NCR,FALSE
